task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
TSR	YAC	0	5	0.5788295139628797	0.49558898657217115	0.5385055977124044	0.5804761303426927	0.4159027409546683	1.165738176395428	0.289901318224338	0.3348673898734796	0.5788295139628797	0.49558898657217115	0.5385055977124044	0.5804761303426927	0.4159027409546683	1.165738176395428	0.289901318224338	0.3348673898734796	0.5788295139628797	0.49558898657217115	0.5385055977124044	0.5804761303426927	0.4159027409546683	1.165738176395428	0.289901318224338	0.3348673898734796	0.5788295139628797	0.49558898657217115	0.5385055977124044	0.5804761303426927	0.4159027409546683	1.165738176395428	0.289901318224338	0.3348673898734796	0.5788295139628797	0.49558898657217115	0.5385055977124044	0.5804761303426927	0.4159027409546683	1.165738176395428	0.289901318224338	0.3348673898734796
TSR	YAC	0	5	0.7546685390455039	0.47809245299933056	0.838262182472761	0.9612448908155807	0.6845755897801428	1.2628253274370207	0.6315379995846536	0.6387361335139771	0.7546685390455039	0.47809245299933056	0.838262182472761	0.9612448908155807	0.6845755897801428	1.2628253274370207	0.6315379995846536	0.6387361335139771	0.7546685390455039	0.47809245299933056	0.838262182472761	0.9612448908155807	0.6845755897801428	1.2628253274370207	0.6315379995846536	0.6387361335139771	0.7546685390455039	0.47809245299933056	0.838262182472761	0.9612448908155807	0.6845755897801428	1.2628253274370207	0.6315379995846536	0.6387361335139771	0.7546685390455039	0.47809245299933056	0.838262182472761	0.9612448908155807	0.6845755897801428	1.2628253274370207	0.6315379995846536	0.6387361335139771
TSR	YAC	0	5	0.5073203775447027	0.35568203747924204	0.6225204652375912	0.7018071351109187	0.5340211163424003	0.9249046738760403	0.4611386916905555	0.42812145234543547	0.5073203775447027	0.35568203747924204	0.6225204652375912	0.7018071351109187	0.5340211163424003	0.9249046738760403	0.4611386916905555	0.42812145234543547	0.5073203775447027	0.35568203747924204	0.6225204652375912	0.7018071351109187	0.5340211163424003	0.9249046738760403	0.4611386916905555	0.42812145234543547	0.5073203775447027	0.35568203747924204	0.6225204652375912	0.7018071351109187	0.5340211163424003	0.9249046738760403	0.4611386916905555	0.42812145234543547	0.5073203775447027	0.35568203747924204	0.6225204652375912	0.7018071351109187	0.5340211163424003	0.9249046738760403	0.4611386916905555	0.42812145234543547
TSR	YAC	0	5	0.5692187722210544	0.38760197452218303	0.6719879909786045	0.7569984962761082	0.5526343244893073	1.0270961414615152	0.49503671238162267	0.4853670247350797	0.5692187722210544	0.38760197452218303	0.6719879909786045	0.7569984962761082	0.5526343244893073	1.0270961414615152	0.49503671238162267	0.4853670247350797	0.5692187722210544	0.38760197452218303	0.6719879909786045	0.7569984962761082	0.5526343244893073	1.0270961414615152	0.49503671238162267	0.4853670247350797	0.5692187722210544	0.38760197452218303	0.6719879909786045	0.7569984962761082	0.5526343244893073	1.0270961414615152	0.49503671238162267	0.4853670247350797	0.5692187722210544	0.38760197452218303	0.6719879909786045	0.7569984962761082	0.5526343244893073	1.0270961414615152	0.49503671238162267	0.4853670247350797
TSR	YAC	0	5	0.7138739704509504	0.43055344910651144	0.7825758863318625	0.9344869126254342	0.71565474883212	1.0657373253564129	0.6224689807954741	0.5747561060099347	0.7138739704509504	0.43055344910651144	0.7825758863318625	0.9344869126254342	0.71565474883212	1.0657373253564129	0.6224689807954741	0.5747561060099347	0.7138739704509504	0.43055344910651144	0.7825758863318625	0.9344869126254342	0.71565474883212	1.0657373253564129	0.6224689807954741	0.5747561060099347	0.7138739704509504	0.43055344910651144	0.7825758863318625	0.9344869126254342	0.71565474883212	1.0657373253564129	0.6224689807954741	0.5747561060099347	0.7138739704509504	0.43055344910651144	0.7825758863318625	0.9344869126254342	0.71565474883212	1.0657373253564129	0.6224689807954741	0.5747561060099347
TSR	YAC	0	5	0.564178706474058	0.34406512207006656	0.6242806537091038	0.7474032623756424	0.5760264208114962	0.8455089085520272	0.4978780703256573	0.4545181024734392	0.564178706474058	0.34406512207006656	0.6242806537091038	0.7474032623756424	0.5760264208114962	0.8455089085520272	0.4978780703256573	0.4545181024734392	0.564178706474058	0.34406512207006656	0.6242806537091038	0.7474032623756424	0.5760264208114962	0.8455089085520272	0.4978780703256573	0.4545181024734392	0.564178706474058	0.34406512207006656	0.6242806537091038	0.7474032623756424	0.5760264208114962	0.8455089085520272	0.4978780703256573	0.4545181024734392	0.564178706474058	0.34406512207006656	0.6242806537091038	0.7474032623756424	0.5760264208114962	0.8455089085520272	0.4978780703256573	0.4545181024734392
TSR	YAC	0	5	0.6176491838472131	0.35067161486963744	0.6205554523298703	0.7744590479066986	0.5965320019449007	0.8019538065521898	0.5178415461308463	0.4742992748597893	0.6176491838472131	0.35067161486963744	0.6205554523298703	0.7744590479066986	0.5965320019449007	0.8019538065521898	0.5178415461308463	0.4742992748597893	0.6176491838472131	0.35067161486963744	0.6205554523298703	0.7744590479066986	0.5965320019449007	0.8019538065521898	0.5178415461308463	0.4742992748597893	0.6176491838472131	0.35067161486963744	0.6205554523298703	0.7744590479066986	0.5965320019449007	0.8019538065521898	0.5178415461308463	0.4742992748597893	0.6176491838472131	0.35067161486963744	0.6205554523298703	0.7744590479066986	0.5965320019449007	0.8019538065521898	0.5178415461308463	0.4742992748597893
TSR	YAC	0	5	0.6415239684373517	0.3531537347017523	0.6202635131636557	0.7985607464213709	0.6318480234264024	0.7839968415742948	0.5322761235126364	0.4727558590414036	0.6415239684373517	0.3531537347017523	0.6202635131636557	0.7985607464213709	0.6318480234264024	0.7839968415742948	0.5322761235126364	0.4727558590414036	0.6415239684373517	0.3531537347017523	0.6202635131636557	0.7985607464213709	0.6318480234264024	0.7839968415742948	0.5322761235126364	0.4727558590414036	0.6415239684373517	0.3531537347017523	0.6202635131636557	0.7985607464213709	0.6318480234264024	0.7839968415742948	0.5322761235126364	0.4727558590414036	0.6415239684373517	0.3531537347017523	0.6202635131636557	0.7985607464213709	0.6318480234264024	0.7839968415742948	0.5322761235126364	0.4727558590414036
TSR	YAC	0	5	0.7176957999472338	0.3999287563421771	0.7445231658403153	0.9252242858477914	0.7417449058071975	0.9717031727091481	0.6177895692369259	0.5434680415213575	0.7176957999472338	0.3999287563421771	0.7445231658403153	0.9252242858477914	0.7417449058071975	0.9717031727091481	0.6177895692369259	0.5434680415213575	0.7176957999472338	0.3999287563421771	0.7445231658403153	0.9252242858477914	0.7417449058071975	0.9717031727091481	0.6177895692369259	0.5434680415213575	0.7176957999472338	0.3999287563421771	0.7445231658403153	0.9252242858477914	0.7417449058071975	0.9717031727091481	0.6177895692369259	0.5434680415213575	0.7176957999472338	0.3999287563421771	0.7445231658403153	0.9252242858477914	0.7417449058071975	0.9717031727091481	0.6177895692369259	0.5434680415213575
TSR	YAC	0	5	0.4935022225480734	0.25722702467345826	0.4565678778724603	0.6181218475209005	0.520790030968068	0.598568779171332	0.4064604745366826	0.33943504526268126	0.4935022225480734	0.25722702467345826	0.4565678778724603	0.6181218475209005	0.520790030968068	0.598568779171332	0.4064604745366826	0.33943504526268126	0.4935022225480734	0.25722702467345826	0.4565678778724603	0.6181218475209005	0.520790030968068	0.598568779171332	0.4064604745366826	0.33943504526268126	0.4935022225480734	0.25722702467345826	0.4565678778724603	0.6181218475209005	0.520790030968068	0.598568779171332	0.4064604745366826	0.33943504526268126	0.4935022225480734	0.25722702467345826	0.4565678778724603	0.6181218475209005	0.520790030968068	0.598568779171332	0.4064604745366826	0.33943504526268126
TSR	YAC	0	5	0.8291519651438958	0.500785102165638	0.9123236252339518	1.0852108589374438	0.8300422297443429	1.249222655782868	0.722590643536366	0.669118373059391	0.8291519651438958	0.500785102165638	0.9123236252339518	1.0852108589374438	0.8300422297443429	1.249222655782868	0.722590643536366	0.669118373059391	0.8291519651438958	0.500785102165638	0.9123236252339518	1.0852108589374438	0.8300422297443429	1.249222655782868	0.722590643536366	0.669118373059391	0.8291519651438958	0.500785102165638	0.9123236252339518	1.0852108589374438	0.8300422297443429	1.249222655782868	0.722590643536366	0.669118373059391	0.8291519651438958	0.500785102165638	0.9123236252339518	1.0852108589374438	0.8300422297443429	1.249222655782868	0.722590643536366	0.669118373059391
TSR	YAC	0	5	0.793528579294427	0.447856397096085	0.8131596181867131	1.0109989963770087	0.7936231589583418	1.0559107663185208	0.6750461672109581	0.6064676426995016	0.793528579294427	0.447856397096085	0.8131596181867131	1.0109989963770087	0.7936231589583418	1.0559107663185208	0.6750461672109581	0.6064676426995016	0.793528579294427	0.447856397096085	0.8131596181867131	1.0109989963770087	0.7936231589583418	1.0559107663185208	0.6750461672109581	0.6064676426995016	0.793528579294427	0.447856397096085	0.8131596181867131	1.0109989963770087	0.7936231589583418	1.0559107663185208	0.6750461672109581	0.6064676426995016	0.793528579294427	0.447856397096085	0.8131596181867131	1.0109989963770087	0.7936231589583418	1.0559107663185208	0.6750461672109581	0.6064676426995016
TSR	YAC	0	5	0.7458191648389965	0.4168555286294311	0.751536634599524	0.9416325723622797	0.7394936195962964	0.9694113535666886	0.6288369343536889	0.5649454600266983	0.7458191648389965	0.4168555286294311	0.751536634599524	0.9416325723622797	0.7394936195962964	0.9694113535666886	0.6288369343536889	0.5649454600266983	0.7458191648389965	0.4168555286294311	0.751536634599524	0.9416325723622797	0.7394936195962964	0.9694113535666886	0.6288369343536889	0.5649454600266983	0.7458191648389965	0.4168555286294311	0.751536634599524	0.9416325723622797	0.7394936195962964	0.9694113535666886	0.6288369343536889	0.5649454600266983	0.7458191648389965	0.4168555286294311	0.751536634599524	0.9416325723622797	0.7394936195962964	0.9694113535666886	0.6288369343536889	0.5649454600266983
TSR	YAC	0	5	0.8037493148257012	0.43619309873562956	0.7701775715535206	0.9822495317496177	0.7701459983176678	0.9825519617373184	0.656770956813096	0.5942395500886571	0.8037493148257012	0.43619309873562956	0.7701775715535206	0.9822495317496177	0.7701459983176678	0.9825519617373184	0.656770956813096	0.5942395500886571	0.8037493148257012	0.43619309873562956	0.7701775715535206	0.9822495317496177	0.7701459983176678	0.9825519617373184	0.656770956813096	0.5942395500886571	0.8037493148257012	0.43619309873562956	0.7701775715535206	0.9822495317496177	0.7701459983176678	0.9825519617373184	0.656770956813096	0.5942395500886571	0.8037493148257012	0.43619309873562956	0.7701775715535206	0.9822495317496177	0.7701459983176678	0.9825519617373184	0.656770956813096	0.5942395500886571
TSR	YAC	0	5	0.9507484820679314	0.4630883365488568	0.7041604265161621	0.9116057051512148	0.6438062676128126	0.908901323526427	0.631654678180257	0.6633860662899874	0.9507484820679314	0.4630883365488568	0.7041604265161621	0.9116057051512148	0.6438062676128126	0.908901323526427	0.631654678180257	0.6633860662899874	0.9507484820679314	0.4630883365488568	0.7041604265161621	0.9116057051512148	0.6438062676128126	0.908901323526427	0.631654678180257	0.6633860662899874	0.9507484820679314	0.4630883365488568	0.7041604265161621	0.9116057051512148	0.6438062676128126	0.908901323526427	0.631654678180257	0.6633860662899874	0.9507484820679314	0.4630883365488568	0.7041604265161621	0.9116057051512148	0.6438062676128126	0.908901323526427	0.631654678180257	0.6633860662899874
TSR	YAC	0	5	1.3949693244942116	0.7536097699733422	0.4475719386174608	0.46347628597404766	0.5095766453217738	0.6680732522435561	0.47809883022933003	0.7543781562486881	1.3949693244942116	0.7536097699733422	0.4475719386174608	0.46347628597404766	0.5095766453217738	0.6680732522435561	0.47809883022933003	0.7543781562486881	1.3949693244942116	0.7536097699733422	0.4475719386174608	0.46347628597404766	0.5095766453217738	0.6680732522435561	0.47809883022933003	0.7543781562486881	1.3949693244942116	0.7536097699733422	0.4475719386174608	0.46347628597404766	0.5095766453217738	0.6680732522435561	0.47809883022933003	0.7543781562486881	1.3949693244942116	0.7536097699733422	0.4475719386174608	0.46347628597404766	0.5095766453217738	0.6680732522435561	0.47809883022933003	0.7543781562486881
TSR	YAC	0	5	0.8254160895240551	0.4611027583346699	0.831548999406896	1.0427994458726622	0.8199692371588939	1.0718710447136819	0.6963014472144713	0.6245531009808967	0.8254160895240551	0.4611027583346699	0.831548999406896	1.0427994458726622	0.8199692371588939	1.0718710447136819	0.6963014472144713	0.6245531009808967	0.8254160895240551	0.4611027583346699	0.831548999406896	1.0427994458726622	0.8199692371588939	1.0718710447136819	0.6963014472144713	0.6245531009808967	0.8254160895240551	0.4611027583346699	0.831548999406896	1.0427994458726622	0.8199692371588939	1.0718710447136819	0.6963014472144713	0.6245531009808967	0.8254160895240551	0.4611027583346699	0.831548999406896	1.0427994458726622	0.8199692371588939	1.0718710447136819	0.6963014472144713	0.6245531009808967
TSR	YAC	0	5	0.9938369204868648	0.5391605730048026	0.9580817501786756	1.2154360872983965	0.9518905694059524	1.227838100652113	0.813322814340265	0.7378519528858544	0.9938369204868648	0.5391605730048026	0.9580817501786756	1.2154360872983965	0.9518905694059524	1.227838100652113	0.813322814340265	0.7378519528858544	0.9938369204868648	0.5391605730048026	0.9580817501786756	1.2154360872983965	0.9518905694059524	1.227838100652113	0.813322814340265	0.7378519528858544	0.9938369204868648	0.5391605730048026	0.9580817501786756	1.2154360872983965	0.9518905694059524	1.227838100652113	0.813322814340265	0.7378519528858544	0.9938369204868648	0.5391605730048026	0.9580817501786756	1.2154360872983965	0.9518905694059524	1.227838100652113	0.813322814340265	0.7378519528858544
TSR	YAC	0	5	1.0277677901002413	0.49479789837105853	0.6909059114669878	0.8986969583306607	0.5930565075557652	0.8974360199962591	0.6298417857884374	0.7070520070754116	1.0277677901002413	0.49479789837105853	0.6909059114669878	0.8986969583306607	0.5930565075557652	0.8974360199962591	0.6298417857884374	0.7070520070754116	1.0277677901002413	0.49479789837105853	0.6909059114669878	0.8986969583306607	0.5930565075557652	0.8974360199962591	0.6298417857884374	0.7070520070754116	1.0277677901002413	0.49479789837105853	0.6909059114669878	0.8986969583306607	0.5930565075557652	0.8974360199962591	0.6298417857884374	0.7070520070754116	1.0277677901002413	0.49479789837105853	0.6909059114669878	0.8986969583306607	0.5930565075557652	0.8974360199962591	0.6298417857884374	0.7070520070754116
TSR	YAC	0	5	1.1913615187396598	0.5634305697911494	0.6390867878539813	0.8314165603796061	0.4810048956484248	0.8759089469608725	0.6176079591198301	0.7804929624185365	1.1913615187396598	0.5634305697911494	0.6390867878539813	0.8314165603796061	0.4810048956484248	0.8759089469608725	0.6176079591198301	0.7804929624185365	1.1913615187396598	0.5634305697911494	0.6390867878539813	0.8314165603796061	0.4810048956484248	0.8759089469608725	0.6176079591198301	0.7804929624185365	1.1913615187396598	0.5634305697911494	0.6390867878539813	0.8314165603796061	0.4810048956484248	0.8759089469608725	0.6176079591198301	0.7804929624185365	1.1913615187396598	0.5634305697911494	0.6390867878539813	0.8314165603796061	0.4810048956484248	0.8759089469608725	0.6176079591198301	0.7804929624185365
TSR	YAC	0	5	0.9685748063546852	0.5019159334512765	0.8828809027550514	1.1288039445728442	0.8839407888296604	1.1390978971323196	0.7612978202783751	0.7013092542636219	0.9685748063546852	0.5019159334512765	0.8828809027550514	1.1288039445728442	0.8839407888296604	1.1390978971323196	0.7612978202783751	0.7013092542636219	0.9685748063546852	0.5019159334512765	0.8828809027550514	1.1288039445728442	0.8839407888296604	1.1390978971323196	0.7612978202783751	0.7013092542636219	0.9685748063546852	0.5019159334512765	0.8828809027550514	1.1288039445728442	0.8839407888296604	1.1390978971323196	0.7612978202783751	0.7013092542636219	0.9685748063546852	0.5019159334512765	0.8828809027550514	1.1288039445728442	0.8839407888296604	1.1390978971323196	0.7612978202783751	0.7013092542636219
TSR	YAC	0	5	1.310377971741117	0.629006904651539	0.910593551559989	1.173276509793575	0.7837516879919328	1.1896204167668516	0.8219924794630652	0.9113542673687809	1.310377971741117	0.629006904651539	0.910593551559989	1.173276509793575	0.7837516879919328	1.1896204167668516	0.8219924794630652	0.9113542673687809	1.310377971741117	0.629006904651539	0.910593551559989	1.173276509793575	0.7837516879919328	1.1896204167668516	0.8219924794630652	0.9113542673687809	1.310377971741117	0.629006904651539	0.910593551559989	1.173276509793575	0.7837516879919328	1.1896204167668516	0.8219924794630652	0.9113542673687809	1.310377971741117	0.629006904651539	0.910593551559989	1.173276509793575	0.7837516879919328	1.1896204167668516	0.8219924794630652	0.9113542673687809
TSR	YAC	0	5	1.326550259445705	0.6595623451011016	0.5311932854187081	0.6889747081064125	0.39218925927713705	0.7651096469526891	0.5605048805474476	0.7977664709934597	1.326550259445705	0.6595623451011016	0.5311932854187081	0.6889747081064125	0.39218925927713705	0.7651096469526891	0.5605048805474476	0.7977664709934597	1.326550259445705	0.6595623451011016	0.5311932854187081	0.6889747081064125	0.39218925927713705	0.7651096469526891	0.5605048805474476	0.7977664709934597	1.326550259445705	0.6595623451011016	0.5311932854187081	0.6889747081064125	0.39218925927713705	0.7651096469526891	0.5605048805474476	0.7977664709934597	1.326550259445705	0.6595623451011016	0.5311932854187081	0.6889747081064125	0.39218925927713705	0.7651096469526891	0.5605048805474476	0.7977664709934597
TSR	YAC	0	5	1.3466231317040631	0.6381229609635577	0.8058581488136098	1.0583339714607642	0.6837575656029656	1.064158864546107	0.767025320044035	0.8899833512453147	1.3466231317040631	0.6381229609635577	0.8058581488136098	1.0583339714607642	0.6837575656029656	1.064158864546107	0.767025320044035	0.8899833512453147	1.3466231317040631	0.6381229609635577	0.8058581488136098	1.0583339714607642	0.6837575656029656	1.064158864546107	0.767025320044035	0.8899833512453147	1.3466231317040631	0.6381229609635577	0.8058581488136098	1.0583339714607642	0.6837575656029656	1.064158864546107	0.767025320044035	0.8899833512453147	1.3466231317040631	0.6381229609635577	0.8058581488136098	1.0583339714607642	0.6837575656029656	1.064158864546107	0.767025320044035	0.8899833512453147
TSR	YAC	0	5	1.242367235589252	0.6110717103887403	0.9430168831876612	1.2385167113077293	0.9136280419351792	1.211728210828533	0.8517710522300218	0.8566723005940937	1.242367235589252	0.6110717103887403	0.9430168831876612	1.2385167113077293	0.9136280419351792	1.211728210828533	0.8517710522300218	0.8566723005940937	1.242367235589252	0.6110717103887403	0.9430168831876612	1.2385167113077293	0.9136280419351792	1.211728210828533	0.8517710522300218	0.8566723005940937	1.242367235589252	0.6110717103887403	0.9430168831876612	1.2385167113077293	0.9136280419351792	1.211728210828533	0.8517710522300218	0.8566723005940937	1.242367235589252	0.6110717103887403	0.9430168831876612	1.2385167113077293	0.9136280419351792	1.211728210828533	0.8517710522300218	0.8566723005940937
TSR	YAC	0	5	1.8262741861083625	0.9678553906695804	1.7554611409696617	2.233851319120875	1.7870126840625826	2.270090999561623	1.497906452970413	1.3356184890148273	1.8262741861083625	0.9678553906695804	1.7554611409696617	2.233851319120875	1.7870126840625826	2.270090999561623	1.497906452970413	1.3356184890148273	1.8262741861083625	0.9678553906695804	1.7554611409696617	2.233851319120875	1.7870126840625826	2.270090999561623	1.497906452970413	1.3356184890148273	1.8262741861083625	0.9678553906695804	1.7554611409696617	2.233851319120875	1.7870126840625826	2.270090999561623	1.497906452970413	1.3356184890148273	1.8262741861083625	0.9678553906695804	1.7554611409696617	2.233851319120875	1.7870126840625826	2.270090999561623	1.497906452970413	1.3356184890148273
TSR	YAC	0	5	1.0440304918922876	0.5599683914613012	1.059230521928963	1.3820125394550329	1.173523337675415	1.3832618015480107	0.9118314752408503	0.7464584481528319	1.0440304918922876	0.5599683914613012	1.059230521928963	1.3820125394550329	1.173523337675415	1.3832618015480107	0.9118314752408503	0.7464584481528319	1.0440304918922876	0.5599683914613012	1.059230521928963	1.3820125394550329	1.173523337675415	1.3832618015480107	0.9118314752408503	0.7464584481528319	1.0440304918922876	0.5599683914613012	1.059230521928963	1.3820125394550329	1.173523337675415	1.3832618015480107	0.9118314752408503	0.7464584481528319	1.0440304918922876	0.5599683914613012	1.059230521928963	1.3820125394550329	1.173523337675415	1.3832618015480107	0.9118314752408503	0.7464584481528319
TSR	YAC	0	5	0.9698477613709107	0.49927555793083606	0.9147326901712518	1.1939811575370012	0.9956575989644427	1.2003576425597986	0.7983535416995117	0.6842621302527703	0.9698477613709107	0.49927555793083606	0.9147326901712518	1.1939811575370012	0.9956575989644427	1.2003576425597986	0.7983535416995117	0.6842621302527703	0.9698477613709107	0.49927555793083606	0.9147326901712518	1.1939811575370012	0.9956575989644427	1.2003576425597986	0.7983535416995117	0.6842621302527703	0.9698477613709107	0.49927555793083606	0.9147326901712518	1.1939811575370012	0.9956575989644427	1.2003576425597986	0.7983535416995117	0.6842621302527703	0.9698477613709107	0.49927555793083606	0.9147326901712518	1.1939811575370012	0.9956575989644427	1.2003576425597986	0.7983535416995117	0.6842621302527703
TSR	YAC	0	5	0.7367923996454765	0.38873002405219975	0.7259909130408003	0.9989343473734691	0.8774498293132729	0.9750930034874868	0.6445114863309458	0.5030898643217486	0.7367923996454765	0.38873002405219975	0.7259909130408003	0.9989343473734691	0.8774498293132729	0.9750930034874868	0.6445114863309458	0.5030898643217486	0.7367923996454765	0.38873002405219975	0.7259909130408003	0.9989343473734691	0.8774498293132729	0.9750930034874868	0.6445114863309458	0.5030898643217486	0.7367923996454765	0.38873002405219975	0.7259909130408003	0.9989343473734691	0.8774498293132729	0.9750930034874868	0.6445114863309458	0.5030898643217486	0.7367923996454765	0.38873002405219975	0.7259909130408003	0.9989343473734691	0.8774498293132729	0.9750930034874868	0.6445114863309458	0.5030898643217486
TSR	YAC	0	5	0.5736956059908714	0.31001729637906045	0.6036972274734256	0.8629643939206644	0.7870610736299913	0.8388955070646513	0.5377305498142495	0.3857606367260532	0.5736956059908714	0.31001729637906045	0.6036972274734256	0.8629643939206644	0.7870610736299913	0.8388955070646513	0.5377305498142495	0.3857606367260532	0.5736956059908714	0.31001729637906045	0.6036972274734256	0.8629643939206644	0.7870610736299913	0.8388955070646513	0.5377305498142495	0.3857606367260532	0.5736956059908714	0.31001729637906045	0.6036972274734256	0.8629643939206644	0.7870610736299913	0.8388955070646513	0.5377305498142495	0.3857606367260532	0.5736956059908714	0.31001729637906045	0.6036972274734256	0.8629643939206644	0.7870610736299913	0.8388955070646513	0.5377305498142495	0.3857606367260532
TSR	YAC	0	5	0.2432189988759104	0.17722895442637251	0.4633686078357206	0.6617345685112478	0.6745255211966118	0.667141362629003	0.37082851176647585	0.18061487727634812	0.2432189988759104	0.17722895442637251	0.4633686078357206	0.6617345685112478	0.6745255211966118	0.667141362629003	0.37082851176647585	0.18061487727634812	0.2432189988759104	0.17722895442637251	0.4633686078357206	0.6617345685112478	0.6745255211966118	0.667141362629003	0.37082851176647585	0.18061487727634812	0.2432189988759104	0.17722895442637251	0.4633686078357206	0.6617345685112478	0.6745255211966118	0.667141362629003	0.37082851176647585	0.18061487727634812	0.2432189988759104	0.17722895442637251	0.4633686078357206	0.6617345685112478	0.6745255211966118	0.667141362629003	0.37082851176647585	0.18061487727634812
TSR	YAC	0	5	1.0613227805178622	0.6060614752167356	1.1897526924112096	1.5364807048841644	1.3325620749658575	1.5488745234568901	1.0027458396163382	0.7763144448748082	1.0613227805178622	0.6060614752167356	1.1897526924112096	1.5364807048841644	1.3325620749658575	1.5488745234568901	1.0027458396163382	0.7763144448748082	1.0613227805178622	0.6060614752167356	1.1897526924112096	1.5364807048841644	1.3325620749658575	1.5488745234568901	1.0027458396163382	0.7763144448748082	1.0613227805178622	0.6060614752167356	1.1897526924112096	1.5364807048841644	1.3325620749658575	1.5488745234568901	1.0027458396163382	0.7763144448748082	1.0613227805178622	0.6060614752167356	1.1897526924112096	1.5364807048841644	1.3325620749658575	1.5488745234568901	1.0027458396163382	0.7763144448748082
TSR	YAC	0	5	1.2461554500847696	0.7252723113389389	1.4411794695465694	1.859032367799711	1.6281095516826065	1.8786565098021613	1.2084310851947972	0.9150142751610434	1.2461554500847696	0.7252723113389389	1.4411794695465694	1.859032367799711	1.6281095516826065	1.8786565098021613	1.2084310851947972	0.9150142751610434	1.2461554500847696	0.7252723113389389	1.4411794695465694	1.859032367799711	1.6281095516826065	1.8786565098021613	1.2084310851947972	0.9150142751610434	1.2461554500847696	0.7252723113389389	1.4411794695465694	1.859032367799711	1.6281095516826065	1.8786565098021613	1.2084310851947972	0.9150142751610434	1.2461554500847696	0.7252723113389389	1.4411794695465694	1.859032367799711	1.6281095516826065	1.8786565098021613	1.2084310851947972	0.9150142751610434
TSR	YAC	0	5	0.6670286899750412	0.4088227144985022	0.8708377112625385	1.1655494548745144	1.0834390977407842	1.1657166290511753	0.7298812050782968	0.4811363948768792	0.6670286899750412	0.4088227144985022	0.8708377112625385	1.1655494548745144	1.0834390977407842	1.1657166290511753	0.7298812050782968	0.4811363948768792	0.6670286899750412	0.4088227144985022	0.8708377112625385	1.1655494548745144	1.0834390977407842	1.1657166290511753	0.7298812050782968	0.4811363948768792	0.6670286899750412	0.4088227144985022	0.8708377112625385	1.1655494548745144	1.0834390977407842	1.1657166290511753	0.7298812050782968	0.4811363948768792	0.6670286899750412	0.4088227144985022	0.8708377112625385	1.1655494548745144	1.0834390977407842	1.1657166290511753	0.7298812050782968	0.4811363948768792
TSR	YAC	0	5	0.4822975361411155	0.33292623532388466	0.7474178195154091	1.059393975663637	1.0236464584140876	1.0216289888289471	0.6327307865348551	0.34791888758308226	0.4822975361411155	0.33292623532388466	0.7474178195154091	1.059393975663637	1.0236464584140876	1.0216289888289471	0.6327307865348551	0.34791888758308226	0.4822975361411155	0.33292623532388466	0.7474178195154091	1.059393975663637	1.0236464584140876	1.0216289888289471	0.6327307865348551	0.34791888758308226	0.4822975361411155	0.33292623532388466	0.7474178195154091	1.059393975663637	1.0236464584140876	1.0216289888289471	0.6327307865348551	0.34791888758308226	0.4822975361411155	0.33292623532388466	0.7474178195154091	1.059393975663637	1.0236464584140876	1.0216289888289471	0.6327307865348551	0.34791888758308226
TSR	YAC	0	5	0.31342080348401113	0.2257086524257274	0.5777957186981718	0.8286656011215044	0.8371039199059732	0.8274352203773971	0.4674300713690489	0.23122616538490387	0.31342080348401113	0.2257086524257274	0.5777957186981718	0.8286656011215044	0.8371039199059732	0.8274352203773971	0.4674300713690489	0.23122616538490387	0.31342080348401113	0.2257086524257274	0.5777957186981718	0.8286656011215044	0.8371039199059732	0.8274352203773971	0.4674300713690489	0.23122616538490387	0.31342080348401113	0.2257086524257274	0.5777957186981718	0.8286656011215044	0.8371039199059732	0.8274352203773971	0.4674300713690489	0.23122616538490387	0.31342080348401113	0.2257086524257274	0.5777957186981718	0.8286656011215044	0.8371039199059732	0.8274352203773971	0.4674300713690489	0.23122616538490387
TSR	YAC	0	5	0.22184184670736634	0.19576856014066052	0.5143673613432269	0.7269804575873838	0.755172417372903	0.735878547620298	0.39801705681788335	0.17223104282911386	0.22184184670736634	0.19576856014066052	0.5143673613432269	0.7269804575873838	0.755172417372903	0.735878547620298	0.39801705681788335	0.17223104282911386	0.22184184670736634	0.19576856014066052	0.5143673613432269	0.7269804575873838	0.755172417372903	0.735878547620298	0.39801705681788335	0.17223104282911386	0.22184184670736634	0.19576856014066052	0.5143673613432269	0.7269804575873838	0.755172417372903	0.735878547620298	0.39801705681788335	0.17223104282911386	0.22184184670736634	0.19576856014066052	0.5143673613432269	0.7269804575873838	0.755172417372903	0.735878547620298	0.39801705681788335	0.17223104282911386
