task	sentence	sentence_id	content	part_of_speech	word_idx
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	English	NNP	1
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	Young	NNP	2
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	(December	NNP	3
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	3,	CD	4
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	1932	CD	5
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	–	JJ	6
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	December	NNP	7
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	13,	CD	8
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	2003)	CD	9
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	was	VBD	10
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	an	DT	11
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	American	JJ	12
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	jazz	NN	13
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	trumpeter	NN	14
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	and	CC	15
NR	Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.	96	cornetist.	NN	16
NR	He is of three quarters Irish and one quarter French descent.	97	He	PRP	0
NR	He is of three quarters Irish and one quarter French descent.	97	is	VBZ	1
NR	He is of three quarters Irish and one quarter French descent.	97	of	IN	2
NR	He is of three quarters Irish and one quarter French descent.	97	three	CD	3
NR	He is of three quarters Irish and one quarter French descent.	97	quarters	NNS	4
NR	He is of three quarters Irish and one quarter French descent.	97	Irish	JJ	5
NR	He is of three quarters Irish and one quarter French descent.	97	and	CC	6
NR	He is of three quarters Irish and one quarter French descent.	97	one	CD	7
NR	He is of three quarters Irish and one quarter French descent.	97	quarter	NN	8
NR	He is of three quarters Irish and one quarter French descent.	97	French	JJ	9
NR	He is of three quarters Irish and one quarter French descent.	97	descent.	NN	10
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	He	PRP	0
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	was,	VBZ	1
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	for	IN	2
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	a	DT	3
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	short	JJ	4
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	time,	NN	5
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	a	DT	6
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	commentator	NN	7
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	opposite	JJ	8
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	Bill	NNP	9
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	Clinton	NNP	10
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	on	IN	11
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	CBS's	NNP	12
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	60	CD	13
NR	He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.	98	Minutes.	NNP	14
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	He	PRP	0
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	guest-starred	VBD	1
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	as	IN	2
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	himself	PRP	3
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	on	IN	4
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	NBC's	NNP	5
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	Brooke	NNP	6
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	Shields	NNP	7
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	sitcom	VBD	8
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	Suddenly	RB	9
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	Susan	NNP	10
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	in	IN	11
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	January	NNP	12
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	1997	CD	13
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	(shortly	RB	14
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	after	IN	15
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	losing	VBG	16
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	the	DT	17
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	presidential	JJ	18
NR	He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).	99	election).	NN	19
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	As	IN	0
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	their	PRP$	1
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	desire	NN	2
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	for	IN	3
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	wealth	NN	4
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	grows,	NN	5
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	they	PRP	6
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	discard	VBP	7
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	spiritual	JJ	8
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	and	CC	9
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	creative	JJ	10
NR	As their desire for wealth grows, they discard spiritual and creative values.	100	values.	NN	11
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	Their	PRP$	0
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	greed	NN	1
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	leads	VBZ	2
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	to	TO	3
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	distrust	VB	4
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	and	CC	5
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	dishonesty,	VB	6
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	and	CC	7
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	eventually	RB	8
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	the	DT	9
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	society	NN	10
NR	Their greed leads to distrust and dishonesty, and eventually the society crumbles.	101	crumbles.	NN	11
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	In	IN	0
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	The	DT	1
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Law	NNP	2
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	of	IN	3
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Civilisation	NNP	4
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	and	CC	5
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Decay	NNP	6
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	(1895),	NNP	7
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Adams	NNP	8
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	noted	VBD	9
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	that	IN	10
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	as	IN	11
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	new	JJ	12
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	population	NN	13
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	centers	NNS	14
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	emerged	VBD	15
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	in	IN	16
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	the	DT	17
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	west,	NN	18
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	centers	NNS	19
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	of	IN	20
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	world	NN	21
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	trade	NN	22
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	shifted	VBD	23
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	from	IN	24
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Constantinople	NNP	25
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	to	TO	26
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Venice	NNP	27
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	to	TO	28
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	Amsterdam	NNP	29
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	to	TO	30
NR	In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.	102	London.	VB	31
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	He	PRP	0
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	predicted	VBD	1
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	in	IN	2
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	America's	NNP	3
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	Economic	NNP	4
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	Supremacy	NNP	5
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	(1900)	NNP	6
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	that	IN	7
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	New	NNP	8
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	York	NNP	9
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	would	MD	10
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	become	VB	11
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	the	DT	12
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	world	NN	13
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	trade	NN	14
NR	He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.	103	center.	NN	15
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	She	PRP	0
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	died	VBD	1
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	from	IN	2
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	multiple	JJ	3
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	strokes	NNS	4
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	and	CC	5
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	lung	NN	6
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	cancer	NN	7
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	on	IN	8
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	November	NNP	9
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	6,	CD	10
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	2004	CD	11
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	in	IN	12
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	Tarzana,	NNP	13
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	California	NNP	14
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	at	IN	15
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	the	DT	16
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	age	NN	17
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	of	IN	18
NR	She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.	104	70.	CD	19
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	During	IN	0
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	the	DT	1
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	1940s,	CD	2
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	Coppola	NNP	3
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	worked	VBD	4
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	under	IN	5
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	Arturo	NNP	6
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	Toscanini	NNP	7
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	with	IN	8
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	the	DT	9
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	NBC	NNP	10
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	Symphony	NNP	11
NR	During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.	105	Orchestra.	NNP	12
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	He	PRP	0
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	was	VBD	1
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	the	DT	2
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	younger	JJR	3
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	brother	NN	4
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	of	IN	5
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	actors	NNS	6
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	Lionel	NNP	7
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	and	CC	8
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	Ethel	NNP	9
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	Barrymore	NNP	10
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	and	CC	11
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	the	DT	12
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	grandfather	NN	13
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	of	IN	14
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	Drew	NNP	15
NR	He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.	106	Barrymore.	NNP	16
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	They	PRP	0
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	had	VBD	1
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	two	CD	2
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	children,	NN	3
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Dolores	VBZ	4
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Ethel	NNP	5
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Mae	NNP	6
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Barrymore	NNP	7
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	and	CC	8
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	John	NNP	9
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Drew	NNP	10
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Barrymore	NNP	11
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	(father	NNP	12
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	of	IN	13
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Drew	NNP	14
NR	They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).	107	Barrymore).	NNP	15
NR	When she became pregnant, Barrymore proposed marriage.	108	When	WRB	0
NR	When she became pregnant, Barrymore proposed marriage.	108	she	PRP	1
NR	When she became pregnant, Barrymore proposed marriage.	108	became	VBD	2
NR	When she became pregnant, Barrymore proposed marriage.	108	pregnant,	JJ	3
NR	When she became pregnant, Barrymore proposed marriage.	108	Barrymore	NNP	4
NR	When she became pregnant, Barrymore proposed marriage.	108	proposed	VBD	5
NR	When she became pregnant, Barrymore proposed marriage.	108	marriage.	NN	6
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	But	CC	0
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	White	NNP	1
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	intervened,	NN	2
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	and	CC	3
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	arranged	VBD	4
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	for	IN	5
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	the	DT	6
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	still-teenaged	JJ	7
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	Evelyn	NNP	8
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	to	TO	9
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	undergo	VB	10
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	an	DT	11
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	operation	NN	12
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	for	IN	13
NR	But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.	109	appendicitis.	NN	14
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	White	NNP	0
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	was	VBD	1
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	later	RB	2
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	murdered	VBN	3
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	by	IN	4
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	Nesbit's	NNP	5
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	vengeful	JJ	6
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	husband,	NN	7
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	Pittsburgh	NNP	8
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	millionaire	NN	9
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	Harry	NNP	10
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	K.	NNP	11
NR	White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.	110	Thaw.	NNP	12
NR	His dying words were 'Die? I should say not, dear fellow'.	111	His	PRP$	0
NR	His dying words were 'Die? I should say not, dear fellow'.	111	dying	VBG	1
NR	His dying words were 'Die? I should say not, dear fellow'.	111	words	NNS	2
NR	His dying words were 'Die? I should say not, dear fellow'.	111	were	VBD	3
NR	His dying words were 'Die? I should say not, dear fellow'.	111	'Die?	CD	4
NR	His dying words were 'Die? I should say not, dear fellow'.	111	I	PRP	5
NR	His dying words were 'Die? I should say not, dear fellow'.	111	should	MD	6
NR	His dying words were 'Die? I should say not, dear fellow'.	111	say	VB	7
NR	His dying words were 'Die? I should say not, dear fellow'.	111	not,	JJ	8
NR	His dying words were 'Die? I should say not, dear fellow'.	111	dear	JJ	9
NR	His dying words were 'Die? I should say not, dear fellow'.	111	fellow'.	NN	10
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	In	IN	0
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	1964	CD	1
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	she	PRP	2
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	went	VBD	3
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	to	TO	4
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	Reprise	NNP	5
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	again,	NN	6
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	shifting	VBG	7
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	the	DT	8
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	next	JJ	9
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	year	NN	10
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	to	TO	11
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	Dot	NNP	12
NR	In 1964 she went to Reprise again, shifting the next year to Dot Records.	112	Records.	NNP	13
NR	No Barrymore would allow such a conventional thing to happen to him.	113	No	DT	0
